#Time 	 PotE 	 kT 	 vx 	 vy 	 vz
Time = 2.1550 	 PotE = -3983.87 	 kT = 2.0387 	 vx = -0.045987 	 vy = -0.008890 	 vz = 0.007796
Time = 2.1600 	 PotE = -3984.51 	 kT = 2.0295 	 vx = -0.045528 	 vy = 0.064324 	 vz = -0.027914
Time = 2.1650 	 PotE = -4000.86 	 kT = 2.0584 	 vx = -0.054143 	 vy = 0.082805 	 vz = -0.038607
Time = 2.1700 	 PotE = -4012.57 	 kT = 2.0137 	 vx = -0.010479 	 vy = 0.057152 	 vz = -0.075294
Time = 2.1750 	 PotE = -4030.00 	 kT = 2.0321 	 vx = 0.004835 	 vy = -0.063308 	 vz = -0.083955
Time = 2.1800 	 PotE = -4033.87 	 kT = 1.9916 	 vx = -0.015526 	 vy = -0.097659 	 vz = -0.085853
Time = 2.1850 	 PotE = -4028.23 	 kT = 2.0266 	 vx = -0.008084 	 vy = -0.107686 	 vz = -0.077242
Time = 2.1900 	 PotE = -4030.69 	 kT = 2.0039 	 vx = 0.006182 	 vy = -0.058803 	 vz = -0.034673
Time = 2.1950 	 PotE = -4026.95 	 kT = 2.0637 	 vx = 0.049031 	 vy = -0.029343 	 vz = 0.067989
Time = 2.2000 	 PotE = -4005.86 	 kT = 2.0679 	 vx = -0.013730 	 vy = -0.013244 	 vz = 0.050285
Time = 2.2050 	 PotE = -3982.65 	 kT = 2.0244 	 vx = -0.071279 	 vy = -0.003221 	 vz = 0.046777
Time = 2.2100 	 PotE = -3970.15 	 kT = 1.9597 	 vx = -0.052404 	 vy = -0.000421 	 vz = 0.020644
Time = 2.2150 	 PotE = -3958.22 	 kT = 1.9752 	 vx = -0.022948 	 vy = 0.015823 	 vz = -0.008138
Time = 2.2200 	 PotE = -3950.19 	 kT = 1.9974 	 vx = 0.049532 	 vy = 0.022582 	 vz = -0.013586
Time = 2.2250 	 PotE = -3957.50 	 kT = 2.0548 	 vx = 0.033448 	 vy = 0.049655 	 vz = -0.016495
Time = 2.2300 	 PotE = -3967.51 	 kT = 2.0581 	 vx = 0.038761 	 vy = 0.064879 	 vz = -0.087783
Time = 2.2350 	 PotE = -3967.01 	 kT = 1.9686 	 vx = 0.043822 	 vy = 0.042407 	 vz = -0.028621
Time = 2.2400 	 PotE = -3966.90 	 kT = 1.9607 	 vx = 0.065325 	 vy = -0.005417 	 vz = -0.107786
Time = 2.2450 	 PotE = -3984.30 	 kT = 1.9903 	 vx = 0.033780 	 vy = -0.060476 	 vz = 0.005389
Time = 2.2500 	 PotE = -3998.56 	 kT = 2.0525 	 vx = -0.009807 	 vy = -0.035274 	 vz = 0.047699
Time = 2.2550 	 PotE = -3992.22 	 kT = 2.0849 	 vx = -0.019360 	 vy = -0.062009 	 vz = 0.068545
Time = 2.2600 	 PotE = -3966.85 	 kT = 2.0327 	 vx = 0.020756 	 vy = -0.084958 	 vz = 0.008582
Time = 2.2650 	 PotE = -3943.54 	 kT = 1.9907 	 vx = 0.060904 	 vy = -0.108527 	 vz = 0.022736
Time = 2.2700 	 PotE = -3945.32 	 kT = 2.0408 	 vx = 0.091799 	 vy = -0.030092 	 vz = -0.053730
Time = 2.2750 	 PotE = -3940.84 	 kT = 2.0566 	 vx = 0.027307 	 vy = -0.028885 	 vz = -0.041930
Time = 2.2800 	 PotE = -3918.01 	 kT = 2.0837 	 vx = 0.054065 	 vy = -0.017834 	 vz = -0.000361
Time = 2.2850 	 PotE = -3924.12 	 kT = 2.1120 	 vx = 0.014352 	 vy = 0.034688 	 vz = 0.078474
Time = 2.2900 	 PotE = -3927.80 	 kT = 2.1170 	 vx = 0.040071 	 vy = 0.092693 	 vz = 0.016323
Time = 2.2950 	 PotE = -3922.79 	 kT = 2.1575 	 vx = -0.015694 	 vy = 0.116830 	 vz = 0.034036
Time = 2.3000 	 PotE = -3921.71 	 kT = 2.0818 	 vx = -0.008067 	 vy = 0.095613 	 vz = -0.003423
Time = 2.3050 	 PotE = -3931.78 	 kT = 1.9330 	 vx = -0.066606 	 vy = 0.054804 	 vz = 0.011229
Time = 2.3100 	 PotE = -3943.51 	 kT = 2.0030 	 vx = -0.091918 	 vy = -0.008034 	 vz = -0.039518
Time = 2.3150 	 PotE = -3955.14 	 kT = 2.0085 	 vx = -0.059409 	 vy = -0.053552 	 vz = 0.035526
Time = 2.3200 	 PotE = -3982.44 	 kT = 1.8951 	 vx = -0.047218 	 vy = -0.011003 	 vz = 0.072191
Time = 2.3250 	 PotE = -4010.69 	 kT = 1.9199 	 vx = -0.022424 	 vy = 0.014824 	 vz = 0.038277
Time = 2.3300 	 PotE = -4027.60 	 kT = 1.9976 	 vx = 0.049288 	 vy = -0.006609 	 vz = 0.050488
Time = 2.3350 	 PotE = -4045.07 	 kT = 1.9723 	 vx = 0.044559 	 vy = -0.041979 	 vz = 0.052723
Time = 2.3400 	 PotE = -4070.77 	 kT = 1.9806 	 vx = -0.034370 	 vy = -0.072581 	 vz = -0.044303
Time = 2.3450 	 PotE = -4077.72 	 kT = 2.0109 	 vx = 0.060371 	 vy = -0.080629 	 vz = -0.024726
Time = 2.3500 	 PotE = -4080.85 	 kT = 1.9678 	 vx = 0.006474 	 vy = -0.041141 	 vz = -0.023153
Time = 2.3550 	 PotE = -4071.63 	 kT = 1.9633 	 vx = -0.007293 	 vy = -0.058876 	 vz = 0.002303
Time = 2.3600 	 PotE = -4062.33 	 kT = 2.0386 	 vx = 0.061223 	 vy = -0.038976 	 vz = -0.024356
Time = 2.3650 	 PotE = -4055.07 	 kT = 2.0745 	 vx = -0.029362 	 vy = -0.028250 	 vz = -0.127557
Time = 2.3700 	 PotE = -4053.62 	 kT = 2.0706 	 vx = 0.002623 	 vy = -0.023331 	 vz = -0.051263
Time = 2.3750 	 PotE = -4066.74 	 kT = 2.0162 	 vx = -0.012559 	 vy = 0.048509 	 vz = -0.071578
Time = 2.3800 	 PotE = -4070.27 	 kT = 2.0240 	 vx = 0.016175 	 vy = -0.029429 	 vz = -0.015928
Time = 2.3850 	 PotE = -4063.36 	 kT = 2.0344 	 vx = 0.042187 	 vy = 0.008007 	 vz = -0.063121
Time = 2.3900 	 PotE = -4055.21 	 kT = 2.0380 	 vx = 0.047098 	 vy = 0.057213 	 vz = -0.147545
Time = 2.3950 	 PotE = -4049.08 	 kT = 1.9548 	 vx = 0.049921 	 vy = 0.063790 	 vz = -0.172536
Time = 2.4000 	 PotE = -4039.74 	 kT = 1.9548 	 vx = 0.026777 	 vy = 0.039253 	 vz = -0.104633
Time = 2.4050 	 PotE = -4036.64 	 kT = 1.9393 	 vx = -0.046511 	 vy = 0.033761 	 vz = -0.057628
Time = 2.4100 	 PotE = -4041.32 	 kT = 2.0328 	 vx = -0.012533 	 vy = 0.079259 	 vz = -0.020488
Time = 2.4150 	 PotE = -4042.21 	 kT = 2.0877 	 vx = 0.062542 	 vy = 0.023366 	 vz = -0.001328
Time = 2.4200 	 PotE = -4025.39 	 kT = 2.0710 	 vx = 0.070149 	 vy = -0.000322 	 vz = 0.029942
Time = 2.4250 	 PotE = -4017.35 	 kT = 2.0209 	 vx = 0.019991 	 vy = -0.045870 	 vz = 0.033119
Time = 2.4300 	 PotE = -4011.86 	 kT = 2.0065 	 vx = 0.040429 	 vy = -0.006652 	 vz = 0.016363
Time = 2.4350 	 PotE = -3991.53 	 kT = 1.9898 	 vx = 0.087592 	 vy = 0.020494 	 vz = 0.060652
Time = 2.4400 	 PotE = -3978.19 	 kT = 1.9552 	 vx = 0.028629 	 vy = 0.038660 	 vz = 0.013455
Time = 2.4450 	 PotE = -3974.89 	 kT = 2.0051 	 vx = 0.032298 	 vy = 0.030470 	 vz = -0.003183
Time = 2.4500 	 PotE = -3973.37 	 kT = 1.9602 	 vx = 0.025325 	 vy = 0.095331 	 vz = 0.012092
Time = 2.4550 	 PotE = -3951.08 	 kT = 1.9920 	 vx = 0.003102 	 vy = 0.001286 	 vz = 0.030502
Time = 2.4600 	 PotE = -3946.03 	 kT = 1.9426 	 vx = -0.015234 	 vy = 0.040266 	 vz = 0.037577
Time = 2.4650 	 PotE = -3955.73 	 kT = 2.0289 	 vx = -0.026644 	 vy = 0.002817 	 vz = 0.106488
Time = 2.4700 	 PotE = -3965.73 	 kT = 2.0719 	 vx = -0.030388 	 vy = -0.000890 	 vz = 0.005567
Time = 2.4750 	 PotE = -3975.19 	 kT = 2.0477 	 vx = -0.025148 	 vy = 0.005889 	 vz = -0.018551
Time = 2.4800 	 PotE = -3983.91 	 kT = 1.9690 	 vx = 0.037396 	 vy = 0.037152 	 vz = -0.060565
Time = 2.4850 	 PotE = -3972.79 	 kT = 1.9521 	 vx = 0.008458 	 vy = 0.023117 	 vz = -0.087595
Time = 2.4900 	 PotE = -3978.49 	 kT = 2.0552 	 vx = -0.015991 	 vy = -0.060738 	 vz = -0.037334
Time = 2.4950 	 PotE = -3986.96 	 kT = 1.9873 	 vx = -0.037049 	 vy = 0.031286 	 vz = 0.010760
Time = 2.5000 	 PotE = -3982.29 	 kT = 1.9481 	 vx = -0.008439 	 vy = 0.042491 	 vz = 0.113138
Time = 2.5050 	 PotE = -3993.85 	 kT = 1.9526 	 vx = -0.020467 	 vy = 0.035193 	 vz = 0.070557
Time = 2.5100 	 PotE = -4000.01 	 kT = 1.9571 	 vx = -0.091375 	 vy = 0.009468 	 vz = 0.037352
Time = 2.5150 	 PotE = -4006.94 	 kT = 1.9472 	 vx = -0.092363 	 vy = 0.000319 	 vz = 0.096654
Time = 2.5200 	 PotE = -4022.29 	 kT = 1.9150 	 vx = -0.043990 	 vy = -0.012524 	 vz = 0.033783
